,location,characteristic,floor_type,hkd_millions,rent_hkd,area_sqft,address,last_updated,pay_per_month_K,loan_percent,first_payment_M,full_address
7983,New Territories West,,High Floor Zone (Flat F),8.5,25.0,354.0,Kennedy Town/Sai Yin Pun Flat F Yee Fung Court   High Floor Zone,Last Updated : 13-03-2018,26.4,58.0,13.5,"Hong Kong, New Territories West, Kennedy Town/Sai Yin Pun Flat F Yee Fung Court   High Floor Zone"
7984,New Territories West,"Luxurious Decoration, Easy Shopping",Low Floor Zone (Flat D)                                                                        | North East,7.77,,600.0,Tsuen Wan Flat D Block 5 Phase 2 Discovery Park Low Floor Zone,Last Updated : 27-02-2018,24.7,60.0,13.11,"Hong Kong, New Territories West, Tsuen Wan Flat D Block 5 Phase 2 Discovery Park Low Floor Zone"
7985,New Territories West,"Full Facilities, Invite Offers",Low Floor Zone (Flat H)                                                                        | South East,8.0,,743.0,Yuen Long Flat H Tower 7 The Reach  Low Floor Zone,Last Updated : 07-03-2018,25.4,60.0,13.2,"Hong Kong, New Territories West, Yuen Long Flat H Tower 7 The Reach  Low Floor Zone"
7986,New Territories West,"Good Layout & Efficient, Nice Decoration",High Floor Zone (Flat B)                                                                        | North East,26.0,,1041.0,Tung Chung/Islands Flat B Block 3 Phase 4 Le Bleu Deux Coastal Skyline High Floor Zone,Last Updated : 14-03-2018,68.8,50.0,113.0,"Hong Kong, New Territories West, Tung Chung/Islands Flat B Block 3 Phase 4 Le Bleu Deux Coastal Skyline High Floor Zone"
7987,New Territories West,,| North East,9.28,,848.0,Fairview Park/Palm Spring/The Vineyard    Fairview Park,Last Updated : 13-03-2018,26.4,53.0,14.28,"Hong Kong, New Territories West, Fairview Park/Palm Spring/The Vineyard    Fairview Park"
7988,New Territories West,"Great Starter, Quiet & Boutique Living",Low Floor Zone (Flat E)                                                                        | North West,4.55,,357.0,Yuen Long Flat E Tower 10 The Reach  Low Floor Zone,Last Updated : 06-03-2018,16.8,70.0,11.37,"Hong Kong, New Territories West, Yuen Long Flat E Tower 10 The Reach  Low Floor Zone"
7989,New Territories West,"Good Layout, Efficient, Spacious, Convenient",,10.5,25.0,891.0,Fairview Park/Palm Spring/The Vineyard    Fairview Park,Last Updated : 03-03-2018,27.8,50.0,15.25,"Hong Kong, New Territories West, Fairview Park/Palm Spring/The Vineyard    Fairview Park"
7990,New Territories West,"Great Starter, Convenient",High Floor Zone (Flat H)                                                                        | South West,3.25,,239.0,Tuen Mun Flat H Lai Bo Building   High Floor Zone,Last Updated : 06-03-2018,12.0,70.0,1975.0,"Hong Kong, New Territories West, Tuen Mun Flat H Lai Bo Building   High Floor Zone"
7991,New Territories West,,High Floor Zone (Flat D),5.5,,547.0,Sham Tseng/Castle Peak Road (Tuen Mun Portion) Flat D  Lido Garden  High Floor Zone,Last Updated : 22-02-2018,20.4,70.0,11.65,"Hong Kong, New Territories West, Sham Tseng/Castle Peak Road (Tuen Mun Portion) Flat D  Lido Garden  High Floor Zone"
7992,New Territories West,"Heated Pool, Landmark Development",Low Floor Zone                                                                        | South West,9.9,,728.0,Tsuen Wan  Tower 1 The Dynasty  Low Floor Zone,Last Updated : 13-03-2018,26.4,50.0,14.9,"Hong Kong, New Territories West, Tsuen Wan  Tower 1 The Dynasty  Low Floor Zone"
7993,New Territories West,"Convenient, Quiet & Central",High Floor Zone (Flat F)                                                                        | South East,5.98,,544.0,Tuen Mun Flat F Tower 4 Phase 2 Tai Hing Gardens High Floor Zone,Last Updated : 02-03-2018,22.1,70.0,11.79,"Hong Kong, New Territories West, Tuen Mun Flat F Tower 4 Phase 2 Tai Hing Gardens High Floor Zone"
7994,New Territories West,,High Floor Zone (Flat B),18.0,,855.0,Tuen Mun Flat B Tower 1 Phase 1 Century Gateway High Floor Zone,Last Updated : 07-03-2018,47.6,50.0,19.0,"Hong Kong, New Territories West, Tuen Mun Flat B Tower 1 Phase 1 Century Gateway High Floor Zone"
7995,New Territories West,"Bright & Airy, 5-Star Club House",Medium Floor Zone (Flat E)                                                                        | South East,6.6,,544.0,Tung Chung/Islands Flat E Tower 9 Phase 3 Carmel Cove Caribbean Coast Medium Floor Zone,Last Updated : 14-03-2018,22.2,63.0,12.4,"Hong Kong, New Territories West, Tung Chung/Islands Flat E Tower 9 Phase 3 Carmel Cove Caribbean Coast Medium Floor Zone"
7996,New Territories West,"High Efficiency, Famous Development",High Floor Zone (Flat G)                                                                        | North East,8.0,,615.0,Yuen Long Flat G Tower 8 Park Signature  High Floor Zone,Last Updated : 03-03-2018,25.4,60.0,13.2,"Hong Kong, New Territories West, Yuen Long Flat G Tower 8 Park Signature  High Floor Zone"
7997,New Territories West,"Quiet & Central, Tranquil Garden View",Medium Floor Zone (Flat D)                                                                        | South,7.7,16.0,507.0,Yuen Long Flat D Block M3 Phase 2 Yoho Midtown Yoho Town Medium Floor Zone,Last Updated : 13-03-2018,24.4,60.0,13.08,"Hong Kong, New Territories West, Yuen Long Flat D Block M3 Phase 2 Yoho Midtown Yoho Town Medium Floor Zone"
7998,New Territories West,,High Floor Zone (Flat B)                                                                        | South West,5.5,,459.0,Yuen Long Flat B  Park Signature  High Floor Zone,Last Updated : 06-03-2018,20.4,70.0,11.65,"Hong Kong, New Territories West, Yuen Long Flat B  Park Signature  High Floor Zone"
7999,New Territories West,,Medium Floor Zone (Flat F)                                                                        | North West,6.35,,524.0,Sham Tseng/Castle Peak Road (Tuen Mun Portion) Flat F   Bellagio Medium Floor Zone,Last Updated : 19-02-2018,22.2,66.0,12.15,"Hong Kong, New Territories West, Sham Tseng/Castle Peak Road (Tuen Mun Portion) Flat F   Bellagio Medium Floor Zone"
8000,New Territories West,"Unbeatable Price, 5-Star Club House",Medium Floor Zone (Flat F),9.8,,713.0,Tsuen Wan Flat F Block 3 City Point  Medium Floor Zone,Last Updated : 03-03-2018,26.4,51.0,14.8,"Hong Kong, New Territories West, Tsuen Wan Flat F Block 3 City Point  Medium Floor Zone"
8001,New Territories West,Rare In Market,Medium Floor Zone (Flat D)                                                                        | South East,9.35,,866.0,Yuen Long Flat D    Medium Floor Zone,Last Updated : 15-02-2018,26.4,53.0,14.35,"Hong Kong, New Territories West, Yuen Long Flat D    Medium Floor Zone"
8002,New Territories West,"Good Layout & Efficient, Quiet & Boutique Living",Medium Floor Zone (Flat E)                                                                        | South East,6.5,,597.0,Tuen Mun Flat E Block 10 Sun Tuen Mun Centre  Medium Floor Zone,Last Updated : 13-03-2018,22.2,64.0,12.3,"Hong Kong, New Territories West, Tuen Mun Flat E Block 10 Sun Tuen Mun Centre  Medium Floor Zone"
8003,New Territories West,"Famous Property, Quiet & Boutique Living",Low Floor Zone (Flat B)                                                                        | South West,12.8,,1058.0,Tsing Yi Flat B Block 6 Mount Haven  Low Floor Zone,Last Updated : 09-03-2018,33.9,50.0,16.4,"Hong Kong, New Territories West, Tsing Yi Flat B Block 6 Mount Haven  Low Floor Zone"
8004,New Territories West,"Good Layout & Efficient, Quiet & Central",High Floor Zone (Flat B)                                                                        | North East,7.28,,756.0,Yuen Long Flat B Block 5 Grand Del Sol  High Floor Zone,Last Updated : 12-03-2018,23.1,60.0,12.91,"Hong Kong, New Territories West, Yuen Long Flat B Block 5 Grand Del Sol  High Floor Zone"
8005,New Territories West,"Grand-Proportioned, Great Value",Medium Floor Zone (Flat A)                                                                        | South,6.8,15.0,633.0,Yuen Long Flat A Tower 10 Park Signature  Medium Floor Zone,Last Updated : 06-03-2018,22.2,61.0,12.6,"Hong Kong, New Territories West, Yuen Long Flat A Tower 10 Park Signature  Medium Floor Zone"
8006,New Territories West,"Luxurious Decoration, Landmark Development",Low Floor Zone (Flat C)                                                                        | South West,5.2,,443.0,Yuen Long Flat C Tower 5 The Reach  Low Floor Zone,Last Updated : 06-03-2018,19.2,70.0,11.56,"Hong Kong, New Territories West, Yuen Long Flat C Tower 5 The Reach  Low Floor Zone"
8007,New Territories West,"Convenient, Quiet & Central",High Floor Zone (Flat C),4.78,,284.0,Wanchai/Causeway Bay Flat C Lee Fat Building   High Floor Zone,Last Updated : 13-03-2018,17.7,70.0,11.43,"Hong Kong, New Territories West, Wanchai/Causeway Bay Flat C Lee Fat Building   High Floor Zone"
8008,New Territories West,"Well-Proportioned, Convenient",High Floor Zone (Flat 20)                                                                        | North,2.98,,211.0,Tin Shui Wai Flat 20 Tin Lai Court   High Floor Zone,Last Updated : 12-03-2018,11.0,70.0,1894.0,"Hong Kong, New Territories West, Tin Shui Wai Flat 20 Tin Lai Court   High Floor Zone"
8009,New Territories West,"Long Completion Date, Spacious Rooms",Low Floor Zone                                                                        | North West,4.18,11.0,401.0,Tsing Yi  Block 7 Mayfair Gardens  Low Floor Zone,Last Updated : 04-03-2018,15.5,70.0,11.25,"Hong Kong, New Territories West, Tsing Yi  Block 7 Mayfair Gardens  Low Floor Zone"
8010,New Territories West,"Good Layout & Efficient, Core Location",High Floor Zone (Flat D),13.5,,630.0,Mid Level West Flat D Sun Luen Building   High Floor Zone,Last Updated : 13-03-2018,35.7,50.0,16.75,"Hong Kong, New Territories West, Mid Level West Flat D Sun Luen Building   High Floor Zone"
8011,New Territories West,"High Efficiency, Spacious Rooms",High Floor Zone (Flat B)                                                                        | South,14.0,,908.0,Sham Tseng/Castle Peak Road (Tuen Mun Portion) Flat B Tower 1 Phase 3 Bellagio High Floor Zone,Last Updated : 28-02-2018,37.0,50.0,17.0,"Hong Kong, New Territories West, Sham Tseng/Castle Peak Road (Tuen Mun Portion) Flat B Tower 1 Phase 3 Bellagio High Floor Zone"
8012,New Territories West,"Good Layout & Efficient, Spacious Rooms",Medium Floor Zone (Flat H),6.8,,575.0,Sham Tseng/Castle Peak Road (Tuen Mun Portion) Flat H Tower 5 Phase 2 Bellagio Medium Floor Zone,Last Updated : 13-03-2018,22.2,61.0,12.6,"Hong Kong, New Territories West, Sham Tseng/Castle Peak Road (Tuen Mun Portion) Flat H Tower 5 Phase 2 Bellagio Medium Floor Zone"
8013,New Territories West,,Low Floor Zone (Flat 51),9.5,,450.0,Wanchai/Causeway Bay Flat 51    Low Floor Zone,Last Updated : 13-03-2018,26.4,52.0,14.5,"Hong Kong, New Territories West, Wanchai/Causeway Bay Flat 51    Low Floor Zone"
8014,New Territories West,"Landmark Development, 5-Star Club House",Medium Floor Zone (Flat F)                                                                        | North,9.3,,637.0,Tuen Mun Flat F Tower 8 Phase 2 Century Gateway Medium Floor Zone,Last Updated : 08-03-2018,26.4,53.0,14.3,"Hong Kong, New Territories West, Tuen Mun Flat F Tower 8 Phase 2 Century Gateway Medium Floor Zone"
8015,New Territories West,,Medium Floor Zone (Flat B)                                                                        | West,7.38,16.0,520.0,Yuen Long Flat B Block M7 Phase 2 Yoho Midtown Yoho Town Medium Floor Zone,Last Updated : 06-03-2018,23.4,60.0,12.95,"Hong Kong, New Territories West, Yuen Long Flat B Block M7 Phase 2 Yoho Midtown Yoho Town Medium Floor Zone"
8016,New Territories West,"5-Star Club House, Shuttle Bus",High Floor Zone (Flat B)                                                                        | North East,5.4,,440.0,Yuen Long Flat B Tower 12 The Reach  High Floor Zone,Last Updated : 12-03-2018,20.0,70.0,11.62,"Hong Kong, New Territories West, Yuen Long Flat B Tower 12 The Reach  High Floor Zone"
8017,New Territories West,"Quiet & Boutique Living, Rare In Market",Low Floor Zone (Flat H),8.75,23.0,927.0,Tung Chung/Islands Flat H Tower 9 Phase 3 Carmel Cove Caribbean Coast Low Floor Zone,Last Updated : 04-03-2018,26.4,57.0,13.75,"Hong Kong, New Territories West, Tung Chung/Islands Flat H Tower 9 Phase 3 Carmel Cove Caribbean Coast Low Floor Zone"
8018,New Territories West,"Terrace Garden, Forgotten Treasure",Low Floor Zone (Flat A)                                                                        | North East,10.5,,869.0,Tung Chung/Islands Flat A Tower 15 Phase 4 Crystal Cove Caribbean Coast Low Floor Zone,Last Updated : 03-03-2018,27.8,50.0,15.25,"Hong Kong, New Territories West, Tung Chung/Islands Flat A Tower 15 Phase 4 Crystal Cove Caribbean Coast Low Floor Zone"
8019,New Territories West,"Tranquil Environment, With Ensuite",Medium Floor Zone (Flat D)                                                                        | South,6.45,16.0,643.0,Yuen Long Flat D Tower 9 Park Signature  Medium Floor Zone,Last Updated : 13-03-2018,22.2,65.0,12.25,"Hong Kong, New Territories West, Yuen Long Flat D Tower 9 Park Signature  Medium Floor Zone"
8020,New Territories West,"Luxurious Decoration, Invite Offers",High Floor Zone (Flat H)                                                                        | South East,5.3,,423.0,Yuen Long Flat H Tower 5 The Reach  High Floor Zone,Last Updated : 08-03-2018,19.6,70.0,11.59,"Hong Kong, New Territories West, Yuen Long Flat H Tower 5 The Reach  High Floor Zone"
8021,New Territories West,"5-Star Club House, Greenery Environment",High Floor Zone (Flat D)                                                                        | South East,7.0,,636.0,Tung Chung/Islands Flat D Tower 2 Phase 1 Monterey Cove Caribbean Coast High Floor Zone,Last Updated : 04-03-2018,22.2,60.0,12.8,"Hong Kong, New Territories West, Tung Chung/Islands Flat D Tower 2 Phase 1 Monterey Cove Caribbean Coast High Floor Zone"
8022,New Territories West,"Stylish Decoration, 5-Star Club House",Medium Floor Zone (Flat A)                                                                        | South,13.0,,1186.0,Sham Tseng/Castle Peak Road (Tuen Mun Portion) Flat A Block 3 Grand Pacific View Palatial Coast Medium Floor Zone,Last Updated : 14-03-2018,34.4,50.0,16.5,"Hong Kong, New Territories West, Sham Tseng/Castle Peak Road (Tuen Mun Portion) Flat A Block 3 Grand Pacific View Palatial Coast Medium Floor Zone"
8023,New Territories West,Rare In Market,High Floor Zone (Flat F)                                                                        | East,7.38,,493.0,Tsuen Wan Flat F Block 11 Phase 3 Discovery Park High Floor Zone,Last Updated : 13-03-2018,23.4,60.0,12.95,"Hong Kong, New Territories West, Tsuen Wan Flat F Block 11 Phase 3 Discovery Park High Floor Zone"
8024,New Territories West,"Quiet & Boutique Living, Well-Proportioned",High Floor Zone (Flat C),5.9,,537.0,Yuen Long Flat C Tower 2 Park Nara  High Floor Zone,Last Updated : 14-03-2018,21.8,70.0,11.77,"Hong Kong, New Territories West, Yuen Long Flat C Tower 2 Park Nara  High Floor Zone"
8025,New Territories West,,High Floor Zone (Flat 8),6.0,,409.0,Tuen Mun Flat 8 Block B The Trend Plaza  High Floor Zone,Last Updated : 09-03-2018,22.2,70.0,11.8,"Hong Kong, New Territories West, Tuen Mun Flat 8 Block B The Trend Plaza  High Floor Zone"
8026,New Territories West,"Spacious Rooms, Rare Offer",Low Floor Zone (Flat A)                                                                        | South,16.0,,1379.0,Sham Tseng/Castle Peak Road (Tuen Mun Portion) Flat A Block 28 Phase 3 Hong Kong Garden Low Floor Zone,Last Updated : 09-03-2018,42.3,50.0,18.0,"Hong Kong, New Territories West, Sham Tseng/Castle Peak Road (Tuen Mun Portion) Flat A Block 28 Phase 3 Hong Kong Garden Low Floor Zone"
